Socket opened
Attempting to connect to server
Connected to server
Start Time: 1646982274
UC,0,0
Debug:   RRTstar: Planner range detected to be 1.162687
Info:    RRTstar: Started planning with 1 states. Seeking a solution better than 0.00000.
Info:    RRTstar: Initial k-nearest value of 45
Info:    RRTstar: Found an initial solution with a cost of 1.41 in 26 iterations (23 vertices in the graph)
Info:    RRTstar: Created 1758 new states. Checked 679245 rewire options. 1 goal states in tree. Final solution cost 1.414
Info:    Solution found in 1.000226 seconds
Info:    SimpleSetup: Path simplification took 0.000383 seconds and changed from 3 to 2 states
UC,0,0
UC,0,0
UC,0,0
UC,0,0
UC,0,0
UC,0,0
UC,0,0
UC,0,0
UC,0,0
UC,0,0
UC,0,0
UC,0,0
UC,0,0
UC,0,0
UC,4.2646e-05,0
UC,4.2646e-05,0
UC,0.00119409,4.26996e-07
UC,0.00119409,4.26996e-07
UC,0.00226018,1.14971e-05
UC,0.00226018,1.14971e-05
UC,0.00349668,3.58026e-05
UC,0.00349668,3.58026e-05
UC,0.00473284,7.34041e-05
UC,0.00473284,7.34041e-05
UC,0.00622419,0.000134827
UC,0.00622419,0.000134827
UC,0.00775726,0.000216771
UC,0.00775726,0.000216771
UC,0.00937428,0.000323663
UC,0.00937428,0.000323663
UC,0.0112874,0.00047438
UC,0.0112874,0.00047438
UC,0.0133685,0.000663974
UC,0.0133685,0.000663974
UC,0.0155319,0.000887797
UC,0.0155319,0.000887797
UC,0.0180313,0.00117734
UC,0.0180313,0.00117734
UC,0.0206115,0.00150829
UC,0.0206115,0.00150829
UC,0.0233571,0.0018905
UC,0.0233571,0.0018905
UC,0.0261405,0.00230854
UC,0.0261405,0.00230854
UC,0.0290875,0.00278473
UC,0.0290875,0.00278473
UC,0.0321971,0.00332276
UC,0.0321971,0.00332276
UC,0.0356784,0.00396241
UC,0.0356784,0.00396241
UC,0.0392364,0.00465577
UC,0.0392364,0.00465577
UC,0.0428708,0.00540188
UC,0.0428708,0.00540188
UC,0.0464142,0.00616635
UC,0.0464142,0.00616635
UC,0.050033,0.00698508
UC,0.050033,0.00698508
UC,0.0536018,0.00783017
UC,0.0536018,0.00783017
UC,0.0571617,0.00871228
UC,0.0571617,0.00871228
UC,0.0605897,0.00959416
UC,0.0605897,0.00959416
UC,0.0640918,0.0105298
UC,0.0640918,0.0105298
UC,0.0675851,0.0114979
UC,0.0675851,0.0114979
UC,0.0711109,0.0125074
UC,0.0711109,0.0125074
UC,0.0746678,0.0135631
