Socket opened
Attempting to connect to server
Connected to server
Start Time: 1646975998
TC,0,0
Debug:   RRTstar: Planner range detected to be 1.162687
Info:    RRTstar: Started planning with 1 states. Seeking a solution better than 0.00000.
Info:    RRTstar: Initial k-nearest value of 45
Info:    RRTstar: Found an initial solution with a cost of 1.83 in 9 iterations (10 vertices in the graph)
Info:    RRTstar: Created 226 new states. Checked 25651 rewire options. 1 goal states in tree. Final solution cost 1.635
Info:    Solution found in 1.004106 seconds
Info:    SimpleSetup: Path simplification took 0.000794 seconds and changed from 3 to 2 states
TC,0,0
TC,0,0
TC,0,0
TC,0,0
TC,0,0
TC,-2.35087e-10,1.42332e-07
TC,-1.7295e-10,1.26517e-07
TC,-8.5291e-05,-3.32105e-07
TC,-0.000170581,-9.17243e-07
TC,-0.000213226,-1.23353e-06
TC,-0.000213226,-1.24935e-06
TC,-0.000298514,-2.02425e-06
TC,-0.000383801,-3.00474e-06
TC,-0.000383801,-3.02055e-06
TC,-0.000469084,-4.20661e-06
TC,-0.000511726,-4.82336e-06
TC,-0.000597009,-6.1043e-06
TC,-0.000597009,-6.08849e-06
TC,-0.000554368,-5.39268e-06
TC,-0.000511728,-4.68105e-06
TC,-0.000554366,-5.53499e-06
TC,-0.00051173,-4.60199e-06
TC,-0.000511731,-4.55456e-06
TC,-0.000554364,-5.62985e-06
TC,-0.000511732,-4.50713e-06
TC,-0.000511732,-4.50713e-06
TC,-0.000554359,-5.80374e-06
TC,-0.000639608,-8.50759e-06
TC,-0.000639609,-8.46017e-06
TC,-0.000682229,-9.96225e-06
TC,-0.000682227,-1.00097e-05
TC,-0.00072484,-1.16856e-05
TC,-0.000597019,-6.23118e-06
TC,-0.000597021,-6.18379e-06
TC,-0.000597023,-6.1364e-06
TC,-0.000682211,-1.03572e-05
TC,-0.000597033,-5.93107e-06
TC,-0.000597033,-5.93107e-06
TC,-0.000554453,-3.56009e-06
TC,-0.000554449,-3.63904e-06
TC,-0.000511877,-1.12597e-06
TC,-0.000426751,4.2001e-06
TC,-0.000426754,4.24745e-06
TC,-0.000384203,7.09197e-06
TC,-0.00034166,1.00469e-05
TC,-0.000341663,1.00943e-05
TC,-0.000214077,1.95744e-05
TC,-8.65154e-05,2.93856e-05
TC,-1.49049e-06,3.61314e-05
TC,-1.48403e-06,3.60526e-05
TC,0.000125997,4.68569e-05
TC,0.000168479,5.06002e-05
TC,0.000253429,5.82285e-05
TC,0.000338355,6.61245e-05
TC,0.000423249,7.43511e-05
TC,0.000550551,8.70924e-05
TC,0.000550546,8.71396e-05
TC,0.000677767,0.000100667
TC,0.000720153,0.000105371
TC,0.000677783,0.000100526
TC,0.000677788,0.000100479
TC,0.000677788,0.000100479
TC,0.000677798,0.0001004
TC,0.000635528,9.47553e-05
TC,0.000508777,7.73658e-05
TC,0.000466562,7.13134e-05
TC,0.000424359,6.51828e-05
TC,0.000424359,6.51828e-05
TC,0.00029798,4.52743e-05
TC,0.000255892,3.83936e-05
TC,0.000255892,3.83936e-05
TC,0.000255892,3.83936e-05
TC,0.000255892,3.83936e-05
TC,0.000171993,2.30426e-05
TC,0.00013009,1.51183e-05
TC,0.000171954,2.32445e-05
